raceId,driverId,stop,lap,milliseconds
890,154,1,13,22054
890,8,1,13,22161
890,819,1,13,22465
890,824,1,20,22159
890,820,1,21,22323
890,17,1,23,21762
890,815,1,23,22323
890,821,1,23,22425
890,18,1,24,22107
890,154,2,25,22267
890,814,2,26,22723
890,823,2,27,22831
890,813,2,28,21880
890,3,2,29,22628
890,818,2,30,22282
890,1,2,31,21454
890,13,2,31,21753
890,822,2,33,22612
890,20,2,34,21863
890,4,2,34,22249
890,824,2,33,22221
890,807,2,35,22606
890,820,2,34,22301
890,154,3,37,16453
890,18,2,37,22496
890,815,2,38,22722
890,817,2,38,21996
890,819,2,38,22450
890,807,3,40,16512
890,8,2,42,21643
890,17,2,43,22349
890,823,3,44,22384
890,154,4,47,22451
890,824,3,46,23030
890,4,3,48,21753
890,13,3,48,21612
890,3,3,48,21854
890,814,3,48,23027
890,1,3,50,22136
890,818,3,50,23756
890,813,3,51,24796
890,820,3,50,23257
890,20,3,55,21666
890,17,3,59,22022
891,807,1,9,24219
891,13,1,9,22872
891,814,1,10,23475
891,818,1,10,24070
891,1,1,11,23397
891,16,1,11,23327
891,813,1,11,27059
891,3,1,12,22893
891,4,1,13,22631
891,17,1,13,23004
891,815,1,13,17378
891,20,1,14,22685
891,8,1,14,23744
891,822,1,14,23411
891,824,1,14,24083
891,823,1,15,24968
891,820,1,15,24013
891,817,1,16,23144
891,18,1,17,22465
891,815,2,18,22597
891,821,1,19,22761
891,154,1,22,23445
891,807,2,24,23334
891,818,2,24,24539
891,3,2,25,23723
891,814,2,25,23540
891,1,2,26,22682
891,13,2,26,22634
891,16,2,26,23655
891,813,2,27,35228
891,4,2,28,22444
891,821,2,28,22712
891,822,2,28,23540
891,824,2,28,23961
891,17,2,29,23477
891,823,2,29,23998
891,20,2,30,22884
891,820,2,29,23916
891,817,2,33,22871
891,820,3,32,17427
891,18,2,34,23317
891,813,3,38,30894
891,821,3,41,17433
892,8,1,1,30975
892,1,1,13,24460
892,819,1,17,25569
892,823,1,18,26302
892,154,1,20,27040
892,18,1,21,24450
892,817,1,22,24319
892,815,1,22,25933
892,824,1,22,25541
892,20,1,23,24305
892,17,1,23,24205
892,820,1,23,26146
892,13,1,24,24692
892,807,1,24,25633
892,16,1,24,26873
892,813,1,24,25397
892,822,1,25,24665
892,3,1,26,24079
892,4,1,27,24208
892,821,1,27,24668
892,8,2,30,24764
892,1,2,38,24315
892,819,2,38,26363
892,823,2,39,33200
893,4,2,25,29176
893,154,2,25,30293
893,13,2,25,29136
893,18,2,25,30085
893,8,2,25,33013
893,815,2,25,29396
893,807,2,25,30253
893,821,2,25,31706
893,16,2,25,30166
893,813,2,25,30444
893,819,2,25,32008
893,823,2,26,37700
893,154,3,33,73009
893,818,3,39,29999
893,17,2,40,28909
893,16,3,40,31230
893,824,4,40,29421
893,3,2,41,29616
893,813,3,41,30175
893,820,3,41,29687
893,814,2,42,29777
893,13,3,42,29573
893,822,3,42,33836
893,823,3,42,30141
893,1,2,43,30085
893,20,2,44,28934
893,819,3,54,31546
893,8,1,10,29469
893,824,1,10,29573
893,821,1,11,29364
893,818,1,11,29736
893,819,1,11,31841
893,820,1,11,30497
893,824,2,11,32243
893,13,1,12,29040
893,16,1,12,29678
893,17,1,13,29031
893,18,1,13,29284
893,807,1,13,29910
893,823,1,13,30161
893,822,1,13,31792
893,4,1,14,29436
893,815,1,14,28709
893,3,1,15,29212
893,154,1,15,29702
893,1,1,15,29032
893,817,1,15,32097
893,813,1,16,29966
893,20,1,17,28787
893,814,1,20,29667
893,824,3,23,29823
893,818,2,24,30714
893,822,2,24,30790
893,820,2,24,31173
894,16,1,3,29829
894,18,1,4,26948
894,13,1,6,22474
894,813,1,7,23470
894,814,1,7,23814
894,821,1,7,23096
894,822,1,8,23912
894,1,1,9,22270
894,4,1,9,22208
894,819,1,9,24320
894,154,1,10,22519
894,3,1,10,23412
894,807,1,10,23654
894,815,1,10,22901
894,823,1,10,17513
894,824,1,10,23097
894,20,1,11,22662
894,8,1,11,22924
894,823,2,11,23987
894,17,1,12,22587
894,818,1,12,24477
894,820,1,12,23761
894,817,1,18,23892
894,18,2,22,25946
894,813,2,23,23642
894,814,2,23,23854
894,818,2,24,23845
894,8,2,25,23236
894,807,2,26,24112
894,3,2,28,42432
894,4,2,28,22807
894,16,2,28,23155
894,822,2,28,24240
894,1,2,29,22251
894,13,2,29,22401
894,17,2,30,22718
894,20,2,31,22935
894,819,2,30,24366
894,154,2,31,22767
894,824,2,30,23814
894,820,2,30,26299
894,823,3,30,24548
894,817,2,31,23194
894,17,3,31,23490
894,821,2,31,23408
894,815,2,31,38893
894,818,3,38,24016
894,16,3,38,71445
894,16,4,41,18979
895,819,1,1,17935
895,1,1,1,25297
895,818,1,7,25816
895,18,1,8,23462
895,822,1,8,23421
895,16,1,8,23803
895,821,1,9,23887
895,813,1,9,23524
895,807,1,10,23383
895,814,1,10,23476
895,17,1,11,23617
895,13,1,11,22946
895,8,1,11,23313
895,820,1,11,23648
895,154,1,12,23282
895,3,1,12,22812
895,815,1,12,26423
895,4,1,13,22645
895,20,1,14,22916
895,3,2,16,17806
895,819,2,17,24380
895,817,1,21,24608
895,818,2,21,24087
895,18,2,23,26263
895,3,3,24,22771
895,17,2,25,22774
895,814,2,26,23858
895,822,2,27,23483
895,16,2,27,23484
895,13,2,28,22871
895,813,2,28,24202
895,154,2,29,23086
895,807,2,29,23831
895,820,2,29,24373
895,4,2,30,22839
895,821,2,30,23184
895,815,2,30,27707
895,8,2,31,23290
895,817,2,32,17801
895,13,3,34,17822
895,819,3,35,24381
895,20,2,37,22873
895,818,3,38,24876
895,3,4,39,22551
895,18,3,40,23105
895,17,3,42,23094
895,815,3,42,25585
895,817,3,44,24178
896,814,1,1,23662
896,818,1,1,24232
896,819,1,1,29082
896,20,1,2,24000
896,4,1,2,29800
896,807,1,5,24096
896,824,1,5,33937
896,18,1,6,23517
896,3,1,7,23685
896,8,1,7,26989
896,13,1,8,23579
896,1,1,8,23546
896,813,1,8,25530
896,18,2,12,23774
896,154,1,13,23648
896,821,1,16,18423
896,819,2,16,26970
896,821,2,26,25660
896,818,2,26,24128
896,3,2,27,23895
896,17,1,28,23487
896,815,1,28,23541
896,820,1,29,24757
896,13,2,30,23332
896,1,2,30,23574
896,814,2,30,24024
896,4,2,30,23595
896,20,2,31,23568
896,822,1,31,27619
896,17,2,32,23459
896,18,3,32,24754
896,817,1,33,25608
896,815,2,33,24910
896,807,2,33,24834
896,824,2,33,25383
896,4,3,36,24066
896,817,2,38,24471
896,813,2,38,26312
896,16,1,41,23891
896,821,3,47,24415
896,822,2,49,25909
896,807,3,53,29057
896,820,2,52,24445
896,8,2,58,24141
897,18,1,2,27176
897,813,1,5,22886
897,824,1,5,24064
897,815,1,6,21503
897,820,1,6,23490
897,1,1,7,21372
897,817,1,7,22194
897,823,1,7,22834
897,17,1,8,21175
897,154,1,8,21627
897,819,1,8,22498
897,807,1,9,22363
897,3,1,10,21653
897,18,2,11,21516
897,20,1,14,22275
897,4,1,16,21530
897,818,1,17,21930
897,13,1,18,21485
897,821,1,18,22685
897,814,1,20,22270
897,822,1,24,23361
897,813,2,25,23410
897,807,2,27,22863
897,815,2,27,21370
897,16,1,28,22048
897,817,2,28,22946
897,1,2,29,21609
897,821,2,30,22070
897,824,2,31,23576
897,819,2,32,24005
897,17,2,33,21911
897,3,2,33,21633
897,820,2,32,22802
897,823,2,33,22286
897,807,3,34,16147
897,20,2,37,21298
897,154,2,37,22286
897,13,2,38,22315
897,4,2,44,21453
897,822,2,45,26680
897,818,2,51,23608
898,821,1,1,24859
898,820,1,5,18737
898,813,1,8,32794
898,5,1,17,25323
898,18,1,20,24589
898,819,1,20,27568
898,13,1,21,23936
898,824,1,21,26205
898,823,1,21,25268
898,815,1,22,23808
898,814,1,22,24444
898,3,1,22,23806
898,817,1,22,24226
898,822,1,23,25014
898,1,1,25,23904
898,4,1,26,23817
898,20,1,27,24086
898,820,2,26,24293
898,807,1,27,24030
898,818,1,27,24381
898,17,1,28,23537
898,154,1,29,23876
898,5,2,31,36333
898,821,2,36,25027
898,13,2,38,24116
898,814,2,49,24914
898,819,2,50,18692
899,818,1,10,23455
899,817,1,14,22721
899,5,1,15,23019
899,822,1,17,24166
899,16,1,17,23161
899,13,1,19,22342
899,815,1,19,22591
899,18,1,20,22746
899,807,1,20,23887
899,814,1,20,23237
899,4,1,21,22755
899,1,1,21,22655
899,824,1,21,24657
899,3,1,22,23328
899,821,1,22,23857
899,17,1,23,25012
899,813,1,23,23600
899,20,1,24,22510
899,823,1,24,23732
899,819,1,25,24099
899,820,1,26,25060
899,818,2,28,24183
899,13,2,34,17367
899,5,2,34,22646
899,16,2,37,24001
899,822,2,41,23695
899,817,2,42,23340
899,18,2,43,23788
899,13,3,43,22655
899,813,2,43,26734
899,3,2,44,22753
899,815,2,44,22397
899,807,2,46,23237
899,20,2,47,32899
899,17,2,47,26718
899,818,3,46,23451
899,4,2,47,22732
899,1,2,47,24423
899,814,2,47,23330
899,821,2,47,23138
899,823,2,47,27107
899,824,2,47,23403
899,820,2,48,23449
899,1,3,52,17385
899,823,3,52,17339
899,16,3,54,22981
899,820,3,66,23222
900,154,1,1,17255
900,821,1,1,32657
900,815,1,1,25541
900,18,1,11,22411
900,815,2,11,22497
900,3,1,12,24331
900,817,1,12,22994
900,825,1,12,23150
900,807,1,12,22615
900,4,1,12,22887
900,8,1,12,25543
900,818,1,12,23124
900,826,1,12,30514
900,828,1,23,23238
900,820,1,24,24209
900,824,1,20,23821
900,154,2,28,22264
900,813,1,29,22847
900,821,2,30,23797
900,18,2,32,22399
900,815,3,32,22526
900,807,2,33,22933
900,818,2,33,22978
900,4,2,35,21978
900,817,2,36,22427
900,8,2,36,21825
900,826,2,36,23920
900,825,2,37,22273
900,3,2,38,23673
900,820,2,41,23493
900,824,2,35,22656
900,822,1,10,34921
900,16,1,35,24305
900,822,2,36,23117
901,824,1,1,52836
901,818,1,2,45629
901,8,1,2,26399
901,825,1,9,37116
901,826,1,10,25109
901,821,1,10,29420
901,820,1,10,25639
901,4,1,11,24466
901,16,1,11,25998
901,828,1,11,30040
901,817,1,12,24709
901,13,1,12,24637
901,154,1,12,25046
901,20,1,13,24432
901,18,1,13,24841
901,3,1,14,24723
901,822,1,14,25020
901,1,1,15,24604
901,155,1,15,27124
901,807,1,16,25336
901,818,2,17,26598
901,8,2,18,24417
901,826,2,22,27473
901,821,2,23,26325
901,825,2,24,30661
901,16,2,24,25493
901,18,2,25,24524
901,154,2,25,25596
901,828,2,26,26515
901,4,2,27,24222
901,13,2,27,24577
901,820,2,27,29210
901,817,2,28,24775
901,822,2,29,24964
901,20,2,31,24728
901,155,2,31,26505
901,3,2,32,25287
901,1,2,33,25296
901,807,2,34,24887
901,826,3,34,25289
901,8,3,34,24246
901,828,3,38,26030
901,18,3,39,25028
901,825,3,39,24415
901,817,3,40,109329
901,154,3,40,25735
901,4,3,42,24641
901,820,3,41,27828
901,13,3,42,24526
901,817,4,42,34697
901,822,3,44,24498
901,817,5,44,34480
901,20,3,49,25186
901,3,3,50,24654
901,1,3,51,24484
902,818,1,1,33895
902,16,1,7,25293
902,822,1,10,25040
902,826,1,10,26064
902,824,1,10,25756
902,828,1,11,25367
902,820,1,11,25858
902,4,1,12,25770
902,821,1,12,25543
902,13,1,13,24528
902,8,1,13,25009
902,154,1,13,25192
902,824,2,13,29729
902,825,1,14,24611
902,16,2,13,40747
902,818,2,14,25897
902,807,1,15,24757
902,155,1,15,27124
902,815,1,16,24697
902,20,1,16,24964
902,18,1,17,24476
902,817,1,18,24706
902,1,1,19,24687
902,813,1,19,25395
902,824,3,18,18989
902,3,1,21,24851
902,826,2,24,25340
902,822,2,25,25068
902,825,2,25,24559
902,828,2,26,25819
902,821,2,27,25633
902,13,2,28,25896
902,4,2,28,24576
902,154,2,28,25032
902,820,2,28,27233
902,824,4,31,25866
902,8,2,33,25415
902,815,2,34,24737
902,20,2,34,26186
902,807,2,35,24440
902,18,2,35,25245
902,817,2,35,24816
902,155,2,35,26628
902,154,3,37,25693
902,13,3,38,24575
902,825,3,38,25572
902,813,2,39,26440
902,826,3,39,25345
902,822,3,40,25980
902,1,2,41,25146
902,3,2,41,24907
902,813,3,40,34249
902,820,3,40,25981
902,4,3,41,24493
902,8,3,41,24453
902,824,5,40,25383
902,813,4,47,32874
903,18,1,7,22408
903,154,1,9,23213
903,13,1,10,78277
903,8,1,10,22994
903,815,1,10,22914
903,828,1,10,23677
903,4,1,11,22776
903,807,1,11,23438
903,155,1,11,24883
903,813,1,11,24010
903,824,1,11,24784
903,20,1,12,22570
903,822,1,12,24780
903,820,1,12,23781
903,3,1,13,23277
903,826,1,14,23521
903,821,1,14,22988
903,817,1,15,23186
903,818,1,15,24119
903,1,1,17,22968
903,825,1,17,23670
903,821,2,27,23252
903,828,2,27,23730
903,18,2,28,22548
903,824,2,28,24320
903,815,2,30,23636
903,155,2,30,25402
903,807,2,31,22764
903,822,2,31,23639
903,8,2,31,23291
903,826,2,31,23628
903,825,2,31,22579
903,13,2,31,23830
903,818,2,32,24417
903,813,2,32,23022
903,4,2,33,22947
903,820,2,32,23878
903,20,2,34,22246
903,3,2,37,23089
903,817,2,37,22498
903,1,2,38,23999
903,821,3,40,22734
903,155,3,40,24722
903,828,3,42,23969
903,820,3,48,23886
904,20,1,12,21974
904,817,1,14,21969
904,154,1,15,22126
904,13,1,15,22890
904,813,1,15,27851
904,4,1,16,21970
904,818,1,16,22976
904,8,1,17,22056
904,807,1,17,22355
904,18,1,17,21810
904,16,1,17,28013
904,820,1,17,24337
904,1,1,18,22951
904,815,1,18,22367
904,826,1,18,22703
904,821,1,18,23063
904,828,1,18,23091
904,825,1,19,21894
904,822,1,20,22824
904,3,1,21,22254
904,824,1,21,22928
904,155,1,23,22789
904,13,2,28,22381
904,820,2,31,23232
904,20,2,33,21599
904,154,2,34,22078
904,4,2,35,22014
904,16,2,35,23378
904,807,2,36,22724
904,18,2,36,24408
904,826,2,36,22841
904,821,2,36,24780
904,815,2,37,22282
904,813,2,37,22024
904,828,2,40,26671
904,825,2,41,21768
904,824,2,41,22568
904,1,2,43,23590
904,8,2,43,22727
904,820,3,42,23586
904,3,2,45,22309
904,817,2,45,21830
904,822,2,45,22701
904,13,3,46,22304
904,20,3,52,21608
904,821,3,52,23025
904,4,3,53,21664
904,826,3,53,22984
905,154,1,1,26312
905,16,1,1,33207
905,20,1,4,66065
905,154,2,23,25029
905,820,1,24,33074
905,18,1,25,25992
905,821,1,25,25906
905,155,1,25,25421
905,824,1,25,32658
905,3,1,26,24672
905,1,1,26,27509
905,828,1,25,28091
905,8,1,26,25282
905,817,1,26,26584
905,4,1,26,26499
905,825,1,26,28943
905,818,1,26,25444
905,807,1,26,25714
905,822,1,26,25595
905,8,2,28,25684
905,820,2,27,37352
905,818,2,37,19385
905,13,1,45,24264
905,828,2,51,25585
905,155,2,62,25116
905,820,3,66,26137
905,8,3,73,31896
906,821,1,1,24370
906,821,2,2,24768
906,154,1,11,23943
906,817,1,13,23606
906,822,1,14,23448
906,18,1,14,23493
906,20,1,15,23904
906,13,1,15,27949
906,818,1,15,24433
906,825,1,15,23479
906,16,1,15,23703
906,4,1,16,23932
906,8,1,17,23925
906,3,1,18,23882
906,1,1,19,24417
906,826,1,29,25235
906,821,3,32,24403
906,815,1,34,23907
906,822,2,35,24491
906,20,2,36,23340
906,817,2,37,23274
906,18,2,38,25050
906,818,2,39,23975
906,8,2,39,24221
906,16,2,40,24068
906,807,1,41,23902
906,3,2,44,25102
906,4,2,44,23790
906,1,2,45,23554
906,825,2,45,23907
906,154,2,46,23856
906,826,2,46,25698
906,13,2,48,24012
907,154,1,3,21884
907,818,1,8,22232
907,807,1,9,21920
907,825,1,10,21670
907,826,1,10,21906
907,817,1,10,21467
907,3,1,11,21474
907,16,1,11,22960
907,821,1,12,55222
907,1,1,13,22226
907,13,1,14,21896
907,4,1,14,21234
907,155,1,14,22480
907,822,1,15,21133
907,8,1,15,21914
907,20,1,20,21381
907,821,2,21,29067
907,813,1,26,23343
907,18,1,27,21505
907,154,2,27,24212
907,828,1,28,23177
907,815,1,29,23770
907,20,2,28,29844
907,820,1,37,22977
907,1,2,39,22555
907,807,2,39,22246
907,818,2,39,22374
907,3,2,40,21664
907,825,2,40,21882
907,822,2,41,22208
907,824,1,40,24452
907,13,2,43,22096
907,817,2,43,21398
907,16,2,43,22449
907,828,2,43,25178
907,8,2,44,21618
907,821,3,45,22530
907,4,2,47,21276
907,815,2,55,21960
907,813,2,56,22612
907,18,2,58,21242
908,820,2,2,23154
908,20,1,10,28558
908,826,1,14,28700
908,817,1,15,28483
908,3,1,18,28329
908,155,1,18,29507
908,16,1,23,29956
908,1,1,24,29679
908,4,1,25,34410
908,815,1,26,29599
908,813,1,26,28831
908,825,1,27,28745
908,818,1,27,30218
908,18,1,28,28645
908,807,1,29,29579
908,824,1,29,30353
908,155,2,29,29540
908,154,1,30,29710
908,822,1,31,29104
908,820,3,29,29737
908,20,2,33,28787
908,826,2,35,28575
908,1,2,41,29291
909,825,1,1,25859
909,828,1,3,27495
909,826,1,9,20313
909,4,1,12,19174
909,18,1,13,22604
909,817,1,13,19050
909,818,1,13,20274
909,20,1,14,19607
909,807,1,14,19564
909,815,1,14,21802
909,821,1,14,21002
909,3,1,15,20055
909,822,1,15,20115
909,155,1,15,20121
909,16,1,16,20031
909,820,1,16,23883
909,813,1,18,19099
909,828,2,18,19890
909,8,1,20,19737
909,824,1,20,20031
909,154,1,24,18928
909,1,1,26,19710
909,825,2,29,19135
909,18,2,31,18916
909,821,2,31,23305
909,16,2,32,19638
909,826,2,32,20251
909,155,2,32,20092
909,820,2,32,20920
909,4,2,33,19032
909,20,2,34,19061
909,8,2,34,19867
909,815,2,34,19843
909,817,2,35,19358
909,818,2,37,26711
909,813,2,38,19126
909,807,2,39,19514
909,822,2,40,20206
909,3,2,41,20257
909,1,2,42,19918
909,828,3,41,20423
909,20,3,45,18879
909,824,2,45,20575
909,817,3,46,18868
909,16,3,47,20424
909,820,3,47,20632
909,155,3,48,20358
909,818,3,49,20431
909,1,3,50,19868
909,821,3,50,19779
909,815,3,52,19932
909,825,3,53,19427
909,8,3,53,19740
909,4,3,55,19308
909,18,3,61,19221
910,18,1,8,26737
910,817,1,8,22205
910,807,1,8,24040
910,13,1,8,22851
910,818,1,8,23809
910,815,1,8,25535
910,821,1,8,24050
910,16,1,8,31956
910,1,1,8,23800
910,8,1,8,23214
910,154,1,8,23979
910,826,1,8,23423
910,155,1,8,34086
910,820,1,8,24625
910,813,1,8,22376
910,3,1,9,22827
910,822,1,9,25497
910,20,1,9,22170
910,4,1,9,22253
910,824,1,9,22892
910,18,2,15,22807
910,825,1,15,23546
910,813,2,17,32608
910,824,2,17,25504
910,817,2,23,23741
910,13,2,23,22111
910,822,2,23,22518
910,826,2,30,22202
910,3,2,32,23864
910,20,2,33,21608
910,818,2,34,23123
910,18,3,37,22211
910,4,2,38,21634
910,1,2,39,23364
910,16,2,39,22500
910,825,2,39,21812
910,8,2,41,22154
910,824,3,42,24226
910,813,3,43,21818
910,13,3,45,22278
910,820,2,45,23232
910,817,3,54,22273
910,3,3,56,22001
910,822,3,59,22589
911,154,1,1,29256
911,824,1,1,25362
911,1,1,2,25580
911,3,1,8,29997
911,8,1,8,22858
911,815,1,9,24104
911,13,1,9,23945
911,20,1,10,22800
911,826,1,10,24082
911,807,1,10,23823
911,817,1,11,22913
911,825,1,11,23115
911,16,1,11,23755
911,828,1,11,24083
911,820,1,11,23734
911,822,1,12,22769
911,4,1,12,28920
911,18,1,13,22800
911,154,2,13,22838
911,821,1,14,23259
911,818,1,15,23571
911,1,2,17,23066
911,3,2,19,22936
911,8,2,21,22819
911,13,2,21,24083
911,16,2,21,23779
911,20,2,22,22731
911,815,2,22,22977
911,825,2,23,22414
911,824,2,23,23918
911,826,2,24,24436
911,828,2,24,24213
911,4,2,25,22974
911,817,2,27,22675
911,154,3,27,24569
911,822,2,28,23176
911,18,2,29,22588
911,818,2,29,23202
911,820,2,29,24873
911,807,2,30,23841
911,821,2,30,22898
911,1,3,31,24757
911,3,3,34,23392
911,20,3,34,23190
911,16,3,34,23732
911,13,3,35,23224
912,821,1,9,26376
912,20,1,18,25176
912,815,1,19,24938
912,807,1,19,25547
912,8,1,20,24547
912,154,1,20,25098
912,825,1,21,24214
912,4,1,21,24913
912,813,1,21,24223
912,18,1,22,24669
912,155,1,22,25277
912,13,1,23,24323
912,3,1,24,24583
912,822,1,24,24991
912,818,1,24,25046
912,16,1,24,26864
912,1,1,25,24453
912,817,1,26,24388
912,824,1,27,26641
912,826,1,30,24651
912,828,1,30,28685
912,821,2,36,25693
912,821,3,49,26849
913,818,2,24,35309
913,16,2,24,29748
913,20,2,25,28733
913,8,2,25,29164
913,807,2,25,29362
913,1,2,26,31040
913,825,2,26,28841
913,817,2,27,29113
913,815,2,29,29502
913,154,3,30,29761
913,813,3,30,29363
913,815,3,30,35289
913,824,2,30,29885
913,4,3,31,28991
913,828,2,30,30364
913,18,2,31,28627
913,8,3,31,30194
913,807,3,31,30415
913,16,3,31,30672
913,813,4,31,29655
913,820,3,41,29877
913,826,3,43,31092
913,818,3,44,30111
913,815,4,44,29339
913,824,3,45,29752
913,825,3,46,28706
913,1,3,52,29284
913,16,1,8,29887
913,807,1,9,29987
913,13,1,10,29578
913,826,1,10,30089
913,154,1,10,29322
913,8,1,11,29702
913,822,1,11,30340
913,818,1,11,29806
913,813,1,11,29960
913,20,1,12,30147
913,4,1,12,28912
913,817,1,12,29761
913,828,1,12,30144
913,1,1,13,29422
913,825,1,13,28684
913,18,1,14,28641
913,815,1,15,29979
913,821,1,15,33679
913,824,1,15,30413
913,820,1,16,30751
913,820,2,18,37975
913,13,2,22,29006
913,154,2,22,29040
913,822,2,23,28880
913,826,2,23,30188
913,813,2,23,29036
913,4,2,24,28810
914,3,1,2,1136516
914,1,1,2,1137295
914,822,1,2,1136994
914,13,1,2,1136594
914,4,1,2,1137051
914,817,1,2,1135520
914,825,1,2,1135891
914,18,1,2,1136054
914,20,1,2,1134978
914,8,1,2,1135276
914,815,1,2,1135712
914,826,1,2,1134529
914,807,1,2,1136562
914,16,1,2,1135797
914,821,1,2,1134553
914,154,1,2,1133680
914,824,1,2,1133708
914,155,1,2,1133381
914,818,1,2,1136557
914,820,1,2,1135937
914,813,1,2,1127145
914,828,1,2,1113851
914,18,2,9,24532
914,813,2,9,25460
914,822,2,11,24465
914,817,2,11,24184
914,825,2,11,24550
914,8,2,11,25191
914,815,2,11,24971
914,826,2,11,24567
914,821,2,11,24873
914,154,2,11,24011
914,155,2,11,28656
914,818,2,11,25451
914,828,2,11,31187
914,820,2,11,25879
914,13,2,12,24374
914,20,2,12,23764
914,807,2,12,24696
914,16,2,12,25136
914,3,2,13,23696
914,824,2,13,25116
914,1,2,14,23891
914,825,3,15,33215
914,818,3,19,24353
914,154,3,21,23656
914,16,3,22,24407
914,813,3,22,24184
914,8,3,23,32466
914,826,3,23,24222
914,820,3,23,25278
914,824,3,24,24910
914,815,3,25,24622
914,828,3,25,25977
914,807,3,26,23873
914,155,3,26,25635
914,20,3,29,23443
914,18,3,31,28547
914,16,4,32,24314
914,3,3,33,24862
914,825,4,33,23701
914,821,3,34,26943
914,8,4,34,24173
914,154,4,34,23745
914,1,3,35,23677
914,817,3,36,25607
914,13,3,37,24930
914,822,3,38,25052
914,155,4,38,25576
914,826,4,39,26554
914,828,4,39,25655
914,155,5,39,24907
914,813,4,40,25981
914,825,5,40,24361
914,18,4,42,24757
914,807,4,43,24792
914,815,4,43,25313
914,8,5,43,24768
914,154,5,43,23785
915,3,1,1,33820
915,13,1,1,29912
915,820,1,4,31374
915,817,1,11,30006
915,16,1,12,30733
915,826,1,20,31584
915,154,1,20,30037
915,813,1,21,30180
915,18,1,22,29994
915,818,1,23,30272
915,807,1,24,30096
915,4,1,25,35112
915,815,1,25,29876
915,822,1,26,30363
915,825,1,26,29736
915,8,1,26,30097
915,1,1,27,30503
915,13,2,27,30278
915,828,1,27,31020
915,20,1,30,30355
915,826,2,37,30321
915,821,1,39,30303
915,828,2,43,30760
916,825,1,1,26881
916,807,1,1,33427
916,18,1,1,26806
916,821,1,1,25007
916,20,1,1,24226
916,20,2,2,23909
916,13,1,14,24488
916,817,1,14,24040
916,3,1,15,24433
916,822,1,15,24151
916,813,1,15,29734
916,818,1,15,30158
916,1,1,16,24368
916,4,1,16,24601
916,154,1,16,24688
916,8,1,17,24131
916,821,2,20,31198
916,826,1,21,24995
916,20,3,26,23799
916,825,2,27,24497
916,18,2,28,23546
916,154,2,29,23802
916,818,2,29,24553
916,822,2,30,24283
916,817,2,31,24356
916,13,2,32,25456
916,1,2,33,24244
916,3,2,34,24513
916,813,2,35,24468
916,821,3,40,24726
916,826,2,41,24189
916,8,2,42,23872
916,4,2,43,24133
916,20,4,48,23948
916,826,3,51,26541
916,8,3,52,24226
917,813,1,4,23753
917,13,1,5,23220
917,815,1,5,23467
917,822,1,6,23294
917,18,1,6,23018
917,20,1,6,23808
917,3,1,7,23730
917,825,1,7,23061
917,4,1,7,23278
917,817,1,7,23141
917,1,1,8,23351
917,821,1,8,23661
917,8,1,8,23427
917,818,1,9,23782
917,807,1,16,23554
917,826,1,18,25001
917,16,1,18,29465
917,20,2,24,23195
917,154,1,24,25591
917,13,2,25,30084
917,815,2,25,22997
917,3,2,26,23346
917,822,2,26,35284
917,825,2,26,24190
917,18,2,27,22620
917,817,2,27,22871
917,821,2,27,24267
917,818,2,27,24408
917,813,2,27,22865
917,1,2,28,24224
917,4,2,28,23134
917,8,2,35,27934
917,807,2,36,23323
917,826,2,38,24385
917,16,2,39,24302
917,154,2,40,23023
917,822,3,42,26463
917,813,3,45,23090
917,818,3,46,24002
917,825,3,47,24131
917,815,3,47,30067
917,20,3,48,22746
917,821,3,48,23418
917,3,3,50,23240
917,16,3,49,24853
917,13,3,50,26918
917,18,3,50,23383
917,1,3,51,22874
917,4,3,52,23077
917,826,3,59,24726
917,154,3,59,23197
917,807,3,60,23411
918,154,1,1,16120
918,4,1,5,21619
918,16,1,5,22491
918,18,1,6,22627
918,826,1,6,24169
918,8,1,6,21546
918,821,1,7,23128
918,813,1,7,21998
918,154,2,8,21699
918,1,1,10,21885
918,822,1,10,21661
918,3,1,11,21741
918,13,1,13,22054
918,818,1,13,22919
918,815,1,14,22031
918,829,1,14,24144
918,807,1,15,27445
918,155,1,15,24421
918,825,1,21,22087
918,20,1,21,23094
918,154,3,21,21574
918,16,2,22,22277
918,8,2,26,22206
918,817,1,27,21747
918,4,2,27,22068
918,18,2,28,22042
918,821,2,28,23270
918,825,2,29,21623
918,818,2,30,22761
918,1,2,31,21887
918,3,2,34,24083
918,822,2,35,22015
918,155,2,36,22426
918,807,2,37,21642
918,16,3,37,22227
918,829,2,37,23545
918,815,2,41,22325
918,13,2,43,22040
918,818,3,44,22348
918,20,2,46,21611
918,817,2,47,21582
926,828,1,1,22681
926,8,1,16,27465
926,13,1,21,22062
926,807,1,21,22137
926,817,1,23,22535
926,20,1,24,22694
926,832,1,24,55789
926,1,1,25,22295
926,831,1,25,22933
926,3,1,26,22105
926,828,2,26,23254
926,18,1,27,23353
926,830,1,32,23532
926,815,1,38,26009
926,8,2,40,22405
926,828,3,43,22353
926,807,2,44,21612
927,813,1,1,37289
927,831,1,2,33918
927,8,1,2,27285
927,1,1,4,26094
927,3,1,4,33689
927,817,1,4,26714
927,13,1,4,25831
927,826,1,4,30463
927,830,1,4,29516
927,822,1,4,30154
927,4,1,4,25222
927,18,1,4,33027
927,833,1,5,27540
927,832,1,14,25126
